Purchase Price,AM or PM,Browser Info,Language,Company,Credit Card,CC Exp Date,CC Security Code,CC Provider,Address
86.26,AM,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.6.3 (KHTML, like Gecko) Version/4.0.4 Safari/533.6.3",zh,Davenport PLC,344012098178965,12/18,5843,VISA 16 digit,119.87.161.97
25.06,PM,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.1),es,"Hunter, Ortega and Hernandez",210002750748768,02/26,119,VISA 13 digit,27.242.234.149
41.54,AM,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5) AppleWebKit/5340 (KHTML, like Gecko) Chrome/14.0.800.0 Safari/5340",fr,Smith-Hogan,4348740577184876,03/26,959,VISA 16 digit,74.193.160.67
49.38,AM,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5; rv:1.9.2.20) Gecko/2013-11-29 10:32:59 Firefox/3.8,fr,Smith-Hayes,346892185198556,02/21,64,VISA 13 digit,140.250.138.225
33.82,AM,Mozilla/5.0 (Windows NT 5.1; en-US; rv:1.9.2.20) Gecko/2013-11-01 05:46:59 Firefox/3.6.20,es,Wilson-Moran,589368901072,05/21,97,JCB 16 digit,158.101.182.184
26.99,AM,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2010-01-15 10:34:49 Firefox/3.8,de,"Mason, Lopez and Silva",180046365504864,01/22,528,JCB 16 digit,43.201.232.121
60.42,AM,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2011-03-13 01:22:30 Firefox/5.0,en,Burch-Ellis,4719625197641911,07/23,8023,Discover,252.124.69.194
52.62,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_4 rv:2.0; sl-SI) AppleWebKit/532.42.1 (KHTML, like Gecko) Version/5.0.4 Safari/532.42.1",en,"Davis, Williams and Sawyer",4848763317456284,03/26,585,Mastercard,42.97.31.202
14.32,PM,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),de,Walsh Inc,30498873723688,01/26,548,Discover,34.0.187.240
46.03,AM,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5352 (KHTML, like Gecko) Chrome/15.0.858.0 Safari/5352",fr,Ashley PLC,30342309340982,06/20,967,VISA 13 digit,214.214.187.4
49.26,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/5352 (KHTML, like Gecko) Chrome/13.0.891.0 Safari/5352",el,"Alvarez, Vargas and Walker",30176235554138,11/19,316,Diners Club / Carte Blanche,110.177.228.99
33.28,PM,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sl-SI) AppleWebKit/535.20.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.20.5",es,Washington-Johns,344610239416523,10/16,646,Maestro,107.190.25.210
69.8,AM,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2; rv:1.9.3.20) Gecko/2012-08-17 04:05:54 Firefox/3.8,fr,Berry-Ward,341160016143703,12/23,242,Voyager,83.156.206.128
4.43,AM,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5342 (KHTML, like Gecko) Chrome/13.0.846.0 Safari/5342",el,"Anderson, Gray and Knapp",4161163027283,01/25,8,JCB 16 digit,230.125.51.173
85.56,AM,Mozilla/5.0 (Windows 95; sl-SI; rv:1.9.2.20) Gecko/2016-02-17 09:24:32 Firefox/3.8,zh,Thomas-Nicholson,341041051031450,12/24,137,JCB 16 digit,158.162.129.78
59.82,AM,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3 rv:2.0; sl-SI) AppleWebKit/532.16.5 (KHTML, like Gecko) Version/4.0 Safari/532.16.5",es,"Watkins, Medina and Green",30263925750299,01/18,768,American Express,212.42.37.224
31.08,PM,Opera/8.39.(X11; Linux i686; it-IT) Presto/2.9.184 Version/12.00,de,"Vaughn, Garcia and Anderson",4795790873022161,04/26,325,Discover,77.63.241.254
42.3,PM,Opera/8.34.(X11; Linux i686; en-US) Presto/2.9.177 Version/12.00,pt,Watson-Nguyen,4069342351420167,11/24,786,JCB 15 digit,106.125.99.13
43.9,PM,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; it-IT) AppleWebKit/534.45.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.45.7",es,"Snyder, Sweeney and Salas",3096420843652560,07/26,7404,VISA 16 digit,98.122.8.225
70.29,AM,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5361 (KHTML, like Gecko) Chrome/13.0.892.0 Safari/5361",el,Peterson-Wall,30466880307977,08/25,7044,JCB 16 digit,253.230.107.153
76.79,AM,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),es,"Garcia, White and Lee",180016894120276,05/23,889,Mastercard,220.203.207.83
87.34,AM,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3) AppleWebKit/5352 (KHTML, like Gecko) Chrome/15.0.876.0 Safari/5352",es,"Oliver, Joseph and Schmidt",372788203998513,01/17,325,Voyager,53.204.169.198
9.34,PM,"Mozilla/5.0 (Windows 95) AppleWebKit/5361 (KHTML, like Gecko) Chrome/14.0.849.0 Safari/5361",fr,Miller Group,5585113761403107,10/19,284,VISA 16 digit,13.95.50.162
42.36,PM,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.0),en,Smith-Fisher,5354163152399389,07/23,518,VISA 13 digit,200.204.50.84
84.15,PM,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0),el,"Montoya, Peterson and Owens",6011960216880905,08/21,887,Discover,3.3.255.121
77.64,PM,Mozilla/5.0 (Windows NT 6.0; sl-SI; rv:1.9.2.20) Gecko/2016-02-27 22:34:12 Firefox/8.0,en,Taylor-Waller,377193720485216,06/23,916,VISA 16 digit,87.189.147.79
10.65,PM,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),ru,Moore-Mcconnell,3096135495625454,02/19,161,Discover,82.165.216.242
25.51,PM,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),ru,Nunez LLC,3528441169716787,01/23,564,VISA 16 digit,72.208.144.172
37.99,PM,Opera/9.82.(Windows 98; en-US) Presto/2.9.175 Version/11.00,es,Wallace PLC,675948280382,01/25,247,Diners Club / Carte Blanche,85.234.222.107
44.05,PM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/5350 (KHTML, like Gecko) Chrome/13.0.817.0 Safari/5350",de,Mitchell-Wiggins,3528256757120253,10/22,607,Voyager,155.190.2.202
49.44,PM,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0),es,Pruitt Group,630443257864,05/25,5694,VISA 16 digit,155.107.147.28
44.24,PM,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; sl-SI) AppleWebKit/535.10.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.10.2",it,Smith LLC,4567883503686,01/24,299,JCB 16 digit,110.149.67.127
87.62,AM,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),ru,Randall-Foster,3112149004203000,06/19,507,VISA 16 digit,60.46.167.126
60.23,PM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/5331 (KHTML, like Gecko) Chrome/14.0.837.0 Safari/5331",ru,"Williams, Duarte and Espinoza",4072995841021419,04/21,111,VISA 13 digit,179.161.242.1
70.52,PM,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),zh,"Anderson, Parsons and Long",4419169302558242,10/19,362,JCB 16 digit,44.161.248.108
74.5,PM,Mozilla/5.0 (Windows NT 6.0; en-US; rv:1.9.1.20) Gecko/2012-06-23 09:17:10 Firefox/3.8,ru,"Caldwell, Johnson and Johnson",4716263928829879,04/18,660,Voyager,179.144.117.56
13.26,PM,Opera/8.52.(Windows 95; en-US) Presto/2.9.165 Version/12.00,pt,Clark-Bowman,210045907756473,06/20,67,VISA 13 digit,143.6.85.175
26.01,AM,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; it-IT) AppleWebKit/534.30.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.30.4",pt,Hayes Inc,5574654910347763,06/24,874,VISA 13 digit,187.229.150.223
60.36,PM,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; en-US) AppleWebKit/533.33.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.33.4",zh,Rush Group,376634280459282,11/21,795,VISA 16 digit,125.114.121.205
16.8,PM,"Mozilla/5.0 (Windows CE) AppleWebKit/5351 (KHTML, like Gecko) Chrome/15.0.808.0 Safari/5351",es,Armstrong LLC,6011651497359657,09/20,33,American Express,109.24.46.45
14.6,AM,Opera/8.32.(Windows NT 6.1; it-IT) Presto/2.9.188 Version/10.00,fr,"Olson, Matthews and Riley",3528986422297587,05/19,6082,JCB 15 digit,146.49.216.244
95.27,AM,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),zh,Stephens-Woods,5259330912462494,02/25,112,Discover,121.206.1.170
52.74,PM,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2013-01-03 04:53:16 Firefox/3.6.20,pt,Robinson Group,4308273543159333,01/23,507,American Express,116.37.61.69
85.13,AM,Opera/8.98.(Windows NT 6.0; sl-SI) Presto/2.9.188 Version/11.00,it,Clark-Phillips,630464159197,06/23,487,Diners Club / Carte Blanche,153.8.70.54
98.14,AM,"Mozilla/5.0 (Windows 95) AppleWebKit/5362 (KHTML, like Gecko) Chrome/14.0.826.0 Safari/5362",ru,Johnson Ltd,3096900455987131,03/21,865,JCB 15 digit,186.50.7.217
16.7,PM,Opera/9.25.(X11; Linux i686; it-IT) Presto/2.9.171 Version/10.00,ru,"Johnson, Cummings and Pena",4042806506637513,12/20,370,JCB 16 digit,102.147.148.110
36.05,PM,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.22.5 (KHTML, like Gecko) Version/5.0 Safari/533.22.5",fr,"Downs, Williams and Johnson",4553528826260,08/22,326,VISA 16 digit,250.2.211.112
69.38,AM,Opera/9.70.(Windows NT 5.01; sl-SI) Presto/2.9.181 Version/10.00,el,Steele and Sons,4103492290497,04/26,788,VISA 16 digit,55.127.107.211
70.44,PM,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2012-11-08 22:28:32 Firefox/3.8,zh,Davis-Roberson,3112242474488233,03/18,155,Discover,228.26.216.86
22.11,PM,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8 rv:6.0; it-IT) AppleWebKit/532.13.6 (KHTML, like Gecko) Version/4.0 Safari/532.13.6",es,Stephens-Ritter,869944198801879,07/26,83,JCB 16 digit,147.148.243.253
72.64,AM,Opera/8.18.(Windows CE; it-IT) Presto/2.9.188 Version/12.00,fr,"Clark, Webb and Walters",869928779882721,09/23,796,Diners Club / Carte Blanche,221.252.34.5
47.26,PM,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1),en,Quinn and Sons,6011881194727423,10/22,362,Discover,81.24.141.133
65.55,PM,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),en,Carlson-Luna,180089594880317,05/17,849,VISA 16 digit,185.43.46.15
60.27,PM,Opera/9.16.(Windows 95; sl-SI) Presto/2.9.167 Version/12.00,ru,"Cox, Robinson and Martinez",869944873408214,01/22,558,VISA 16 digit,236.120.13.83
20.45,AM,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1),pt,"Smith, Peterson and Turner",4272896333596660,12/18,555,Voyager,172.255.98.69
63.44,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:2.0; it-IT) AppleWebKit/535.2.7 (KHTML, like Gecko) Version/5.0.5 Safari/535.2.7",zh,"Coleman, Hooper and Graves",4034340346148705,06/19,158,JCB 16 digit,196.212.94.196
85.82,PM,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.1),it,Moreno-Villanueva,180063258370915,05/25,325,Diners Club / Carte Blanche,102.161.41.107
6.36,AM,Mozilla/5.0 (Windows NT 5.01; it-IT; rv:1.9.0.20) Gecko/2012-09-14 14:07:54 Firefox/14.0,de,Rose Ltd,4503173879105004,03/21,284,VISA 16 digit,183.208.105.190
76.73,PM,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4; rv:1.9.4.20) Gecko/2014-05-25 14:45:17 Firefox/9.0,el,"Meyer, Bradley and Carlson",3337014567538672,07/19,614,JCB 15 digit,169.140.123.25
49.17,PM,Opera/8.59.(Windows NT 5.2; sl-SI) Presto/2.9.168 Version/12.00,en,"Wilson, Gonzalez and Johnston",3528427539759482,01/18,92,JCB 16 digit,129.236.163.28
5.11,AM,Mozilla/5.0 (Windows NT 6.1; it-IT; rv:1.9.2.20) Gecko/2013-03-17 15:15:52 Firefox/15.0,en,Castaneda Group,3112317239350876,12/20,7743,Voyager,125.30.208.34
74.32,AM,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5321 (KHTML, like Gecko) Chrome/14.0.864.0 Safari/5321",pt,"Russo, Robertson and Castillo",30592046230603,03/18,7740,American Express,8.102.180.7
30.08,AM,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2014-02-11 07:15:16 Firefox/3.6.20,de,Lewis and Sons,30036491772453,12/18,9103,Diners Club / Carte Blanche,82.157.199.187
69.75,PM,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5360 (KHTML, like Gecko) Chrome/15.0.896.0 Safari/5360",el,Burns-Garrett,210063636665618,05/21,737,VISA 16 digit,211.21.197.56
96.67,PM,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9) AppleWebKit/5331 (KHTML, like Gecko) Chrome/15.0.821.0 Safari/5331",ru,"Parker, Evans and Reed",6011118153850809,01/17,666,JCB 15 digit,155.91.198.87
96.93,AM,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5341 (KHTML, like Gecko) Chrome/14.0.834.0 Safari/5341",el,Brown Inc,869934068641695,02/20,215,Voyager,126.125.171.130
57.2,AM,Opera/8.65.(X11; Linux i686; en-US) Presto/2.9.163 Version/11.00,pt,Johnson-Robinson,3088730693251291,05/22,5133,JCB 16 digit,9.121.211.56
92.26,AM,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2014-05-27 07:05:39 Firefox/8.0,de,Martin LLC,3088035111707035,03/20,240,JCB 15 digit,1.45.54.50
72.06,AM,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.48.7 (KHTML, like Gecko) Version/5.0 Safari/531.48.7",ru,"Schroeder, Smith and Ali",349042580442129,06/24,5983,JCB 16 digit,98.14.8.10
93.34,AM,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/5352 (KHTML, like Gecko) Chrome/15.0.828.0 Safari/5352",pt,"Forbes, Orozco and Ellis",4981504525699,05/26,610,Maestro,239.178.19.131
30.08,AM,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.0),zh,Lopez-Jones,675918460691,05/22,444,Diners Club / Carte Blanche,186.35.10.159
52.07,AM,Opera/8.41.(X11; Linux i686; it-IT) Presto/2.9.186 Version/10.00,es,Thomas Group,4476787156995051,07/21,119,VISA 16 digit,244.246.120.180
22.1,AM,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0),de,"Hess, Booker and Ewing",6011805482966807,06/23,824,JCB 16 digit,16.245.191.58
71.29,AM,Mozilla/5.0 (Windows 98; sl-SI; rv:1.9.1.20) Gecko/2012-01-23 08:15:04 Firefox/3.8,it,Owen Ltd,3337676818855178,09/25,322,Mastercard,213.89.234.81
31.74,PM,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1),es,Chavez Group,4680842412594792,02/17,907,JCB 16 digit,66.104.199.65
37.5,PM,Mozilla/5.0 (Windows CE; it-IT; rv:1.9.2.20) Gecko/2011-11-14 11:15:26 Firefox/3.8,de,"Floyd, Tran and Perkins",4985361063876,02/18,4615,American Express,12.175.202.103
91.51,PM,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.1),de,Shelton Group,4992671645607565,10/24,913,JCB 16 digit,93.121.124.66
34.64,PM,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),es,Perez Group,501832908732,03/24,237,JCB 16 digit,223.171.50.143
41.01,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7) AppleWebKit/5361 (KHTML, like Gecko) Chrome/14.0.895.0 Safari/5361",de,"Oconnor, Nelson and Alvarez",503802233281,10/24,870,JCB 16 digit,213.7.176.37
49.19,AM,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2014-07-18 15:10:46 Firefox/3.6.3,en,"Smith, Bentley and Jimenez",375319486125785,11/17,143,JCB 16 digit,128.25.144.167
76.14,PM,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1),ru,Wright-Simmons,30285446375363,11/17,202,JCB 15 digit,45.165.128.162
85.76,AM,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.0),en,Burns-Harrison,30127324046254,01/25,4021,Diners Club / Carte Blanche,37.63.42.64
67.29,AM,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),en,Cabrera Group,180039929357770,01/25,2850,Maestro,120.160.152.119
70.9,PM,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.36.5 (KHTML, like Gecko) Version/4.1 Safari/535.36.5",pt,"Cooley, Freeman and Dean",5479822821336094,02/20,848,JCB 16 digit,138.114.102.170
88.07,AM,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1),zh,Hall-Rodriguez,5179575888140691,11/16,972,JCB 16 digit,44.153.182.249
17.55,AM,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5; rv:1.9.6.20) Gecko/2012-04-13 18:43:26 Firefox/3.6.5,en,Davila-Thomas,5115857291957292,05/19,125,VISA 16 digit,204.27.68.113
86.26,PM,Mozilla/5.0 (Windows CE; it-IT; rv:1.9.1.20) Gecko/2011-09-20 12:36:01 Firefox/12.0,pt,Roberts PLC,3112099417297091,10/17,750,Diners Club / Carte Blanche,46.255.187.47
91.16,PM,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5) AppleWebKit/5321 (KHTML, like Gecko) Chrome/15.0.804.0 Safari/5321",el,Shannon-Burton,4917502114243,05/23,561,VISA 13 digit,58.116.4.35
88.9,AM,Opera/9.38.(X11; Linux x86_64; en-US) Presto/2.9.160 Version/10.00,en,Coffey Inc,30478897485209,05/21,1587,Voyager,86.220.219.89
3.26,AM,Opera/9.89.(Windows NT 5.01; it-IT) Presto/2.9.182 Version/12.00,es,Lawson-Brown,5274098277884310,05/24,345,Maestro,226.176.45.13
11.86,PM,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),it,Smith-Williams,3158662457930429,09/18,912,VISA 16 digit,142.242.234.250
69.65,AM,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0),ru,Robinson-Pratt,3096714208935853,11/24,323,VISA 16 digit,101.91.136.135
51.42,PM,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/5320 (KHTML, like Gecko) Chrome/13.0.874.0 Safari/5320",it,"Chandler, Jones and Elliott",30045722080479,11/20,991,VISA 16 digit,19.134.85.146
24.83,PM,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2010-01-20 12:29:01 Firefox/3.6.15,de,"Moreno, Guerrero and Bird",4628341508319,09/19,748,VISA 16 digit,131.23.253.80
37.28,AM,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5361 (KHTML, like Gecko) Chrome/15.0.827.0 Safari/5361",es,Hughes PLC,4142247668461237,10/24,913,Mastercard,84.52.16.21
12.45,PM,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1),pt,Green-Lee,4499831577556,10/21,157,Maestro,242.243.76.31
23.4,AM,Mozilla/5.0 (Windows CE; sl-SI; rv:1.9.1.20) Gecko/2012-11-13 20:11:10 Firefox/8.0,it,Espinoza Inc,3528054561266267,02/24,9841,JCB 16 digit,166.158.146.216
44.73,PM,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.1),zh,Tran Inc,30152483172444,12/18,196,JCB 16 digit,205.227.142.193
45.46,AM,Opera/8.14.(X11; Linux i686; sl-SI) Presto/2.9.162 Version/11.00,de,"Perez, Bowers and Jackson",3096371529485629,01/21,238,Mastercard,93.73.143.0
61.73,PM,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3) AppleWebKit/5311 (KHTML, like Gecko) Chrome/14.0.837.0 Safari/5311",el,Jones PLC,3158359625571520,05/25,993,Voyager,2.62.140.159
43.48,AM,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),de,Shannon Ltd,4431184217548,06/26,596,Discover,25.141.158.47
58.66,AM,Mozilla/5.0 (Windows 98; sl-SI; rv:1.9.0.20) Gecko/2015-04-21 21:41:19 Firefox/3.8,it,Thompson-Merritt,340109707288054,02/24,988,JCB 16 digit,222.53.82.136
30.19,PM,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; it-IT) AppleWebKit/531.15.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.15.1",en,Peters LLC,30158945317188,04/17,1,Voyager,135.241.38.192
77.63,AM,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; it-IT) AppleWebKit/533.4.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.4.4",fr,Shea PLC,3158899220520448,03/24,279,Discover,118.238.186.183
42.89,AM,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/5312 (KHTML, like Gecko) Chrome/15.0.831.0 Safari/5312",ru,"Lawrence, Thompson and Richardson",869984920810715,11/19,328,Voyager,151.44.119.255
50.33,AM,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.17.5 (KHTML, like Gecko) Version/4.1 Safari/534.17.5",ru,Roberts PLC,378302511550307,12/23,242,Diners Club / Carte Blanche,156.184.183.53
84.38,PM,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_6 rv:2.0; en-US) AppleWebKit/531.12.6 (KHTML, like Gecko) Version/5.0.1 Safari/531.12.6",zh,Peters Group,4917456858894,07/24,172,JCB 15 digit,200.220.12.245
73.87,PM,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),fr,Robinson and Sons,4298236224127467,01/18,261,JCB 16 digit,45.107.252.180
8.99,AM,Opera/9.45.(X11; Linux i686; sl-SI) Presto/2.9.161 Version/10.00,it,"Hartman, Scott and Moreno",3528256021245589,10/20,265,Maestro,174.32.38.238
13.66,PM,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0),pt,Thomas-Torres,4642945832663589,10/23,4776,Diners Club / Carte Blanche,60.49.93.209
29.45,AM,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2) AppleWebKit/5352 (KHTML, like Gecko) Chrome/13.0.865.0 Safari/5352",el,Gentry and Sons,372607360156584,01/22,181,VISA 16 digit,112.32.135.203
42.63,AM,Opera/9.19.(Windows NT 5.2; en-US) Presto/2.9.186 Version/11.00,el,Smith-Smith,6011124064541750,01/24,789,VISA 16 digit,238.38.33.13
56.74,PM,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5311 (KHTML, like Gecko) Chrome/15.0.893.0 Safari/5311",ru,"Evans, Sims and Barnes",378482228883876,09/17,644,JCB 15 digit,39.43.208.100
65.82,AM,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9) AppleWebKit/5341 (KHTML, like Gecko) Chrome/14.0.835.0 Safari/5341",zh,Gallegos-Arnold,3112796863360725,03/26,224,Diners Club / Carte Blanche,140.183.154.238
62.9,AM,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5321 (KHTML, like Gecko) Chrome/15.0.884.0 Safari/5321",en,Smith-Hicks,30535464239903,03/22,345,VISA 13 digit,69.138.93.175
1.98,AM,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1),ru,Williams and Sons,5580918446090656,12/25,497,VISA 13 digit,203.129.51.198
5.18,PM,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/5342 (KHTML, like Gecko) Chrome/15.0.801.0 Safari/5342",it,Vazquez-Kirk,4032794136571,11/19,851,JCB 16 digit,56.102.106.101
45.85,AM,Opera/9.75.(Windows NT 5.01; sl-SI) Presto/2.9.176 Version/12.00,it,"Blair, Thomas and Powell",341665246995276,02/24,192,JCB 16 digit,11.173.204.37
84.41,PM,Opera/9.30.(X11; Linux i686; sl-SI) Presto/2.9.188 Version/11.00,it,Gomez and Sons,30578954230776,08/22,414,VISA 16 digit,117.144.14.47
36.96,PM,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1),it,"Peterson, Curry and Donaldson",3337449176897533,06/24,725,VISA 16 digit,43.74.237.237
97.57,PM,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/5342 (KHTML, like Gecko) Chrome/15.0.857.0 Safari/5342",zh,Johnson Group,343105219427674,02/17,572,VISA 13 digit,12.246.179.174
99.76,PM,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0),el,Wheeler Inc,30071823274241,11/20,4853,Mastercard,72.162.16.158
62.31,AM,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2015-09-21 03:49:48 Firefox/14.0,de,Cabrera-Hartman,180063797168499,05/20,255,Diners Club / Carte Blanche,201.125.64.122
62.49,PM,Opera/9.51.(Windows NT 6.2; it-IT) Presto/2.9.174 Version/11.00,de,Herrera and Sons,4425858295261622,07/23,230,VISA 16 digit,252.12.124.168
82.15,AM,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1),es,King Ltd,4881385009752677,09/20,836,American Express,89.252.71.28
59.9,AM,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/5320 (KHTML, like Gecko) Chrome/14.0.821.0 Safari/5320",fr,Smith and Sons,5588047685205197,04/20,207,VISA 13 digit,123.134.108.129
8.58,PM,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; it-IT) AppleWebKit/531.42.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.42.6",fr,"Page, Burch and Jones",4027854470522,02/20,422,Diners Club / Carte Blanche,121.20.177.207
5.1,PM,Opera/9.24.(Windows NT 6.1; it-IT) Presto/2.9.160 Version/11.00,fr,Soto Group,349369530693323,07/19,471,JCB 16 digit,194.71.130.7
33.45,PM,Opera/8.48.(Windows NT 5.01; sl-SI) Presto/2.9.180 Version/10.00,en,Daniel Ltd,869954200272084,05/23,872,VISA 16 digit,200.166.79.187
96.78,PM,Opera/8.49.(X11; Linux x86_64; sl-SI) Presto/2.9.189 Version/10.00,el,"Little, Cooper and Bass",6011188780380348,06/18,906,Voyager,54.174.250.52
